id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-432486,2023-01-12,000001,Vente,53830,,,LA BATAILLE ET LA SAULE,B001,80560,80038,Auchonvillers,80,,,800380000X0008,,,,,,,,,,,,,0,,,,,T,terres,,,36905,2.625681,50.072627
2023-432486,2023-01-12,000001,Vente,53830,,,LES DEUX BUISSONS ET L EPI,B023,80560,80038,Auchonvillers,80,,,800380000X0088,,,,,,,,,,,,,0,,,,,T,terres,,,28206,2.63939,50.080516
2023-432487,2023-01-05,000001,Vente,219000,7,,RUE LOT LES COTEAUX,0050,80160,80627,Plachy-Buyon,80,,,80627000ZI0124,,,,,,,,,,,,,0,1,Maison,81,2,S,sols,,,460,2.219741,49.813173
2023-432488,2023-01-06,000001,Vente,160000,24,,RUE DES CAPUCINS,0310,80100,80001,Abbeville,80,,,80001000AE0174,,,49,,5,69.06,,,,,,,2,3,Dépendance,,0,,,,,,1.833397,50.109013
2023-432488,2023-01-06,000001,Vente,160000,24,,RUE DES CAPUCINS,0310,80100,80001,Abbeville,80,,,80001000AE0174,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.833397,50.109013
2023-432488,2023-01-06,000001,Vente,160000,24,,RUE DES CAPUCINS,0310,80100,80001,Abbeville,80,,,80001000AE0174,,,49,,5,69.06,,,,,,,2,2,Appartement,69,3,,,,,,1.833397,50.109013
2023-432489,2023-01-12,000001,Vente,5000,,,MARAIS DU MERMONT,B007,80270,80459,Laleu,80,,,80459000ZB0019,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,3060,1.933086,49.945681
2023-432490,2023-01-03,000001,Vente,50000,34,,RUE CURIE,0400,80130,80368,Friville-Escarbotin,80,,,80368000AD0148,,,,,,,,,,,,,0,1,Maison,73,3,S,sols,,,157,1.545947,50.089967
2023-432490,2023-01-03,000001,Vente,50000,34,,RUE CURIE,0400,80130,80368,Friville-Escarbotin,80,,,80368000AD0148,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,157,1.545947,50.089967
2023-432490,2023-01-03,000001,Vente,50000,34,,RUE CURIE,0400,80130,80368,Friville-Escarbotin,80,,,80368000AD0148,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,157,1.545947,50.089967
2023-432490,2023-01-03,000001,Vente,50000,,,RUE CURIE,0400,80130,80368,Friville-Escarbotin,80,,,80368000AD0365,,,,,,,,,,,,,0,,,,,S,sols,,,5,1.545953,50.090064
2023-432491,2023-01-09,000001,Vente,80000,29,,RUE ROGER SALENGRO,0680,80390,80360,Fressenneville,80,,,80360000AH0686,,,,,,,,,,,,,0,2,Appartement,129,6,S,sols,,,251,1.576331,50.068965
2023-432491,2023-01-09,000001,Vente,80000,29,,RUE ROGER SALENGRO,0680,80390,80360,Fressenneville,80,,,80360000AH0686,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,50,0,S,sols,,,251,1.576331,50.068965
2023-432491,2023-01-09,000001,Vente,80000,29,,RUE ROGER SALENGRO,0680,80390,80360,Fressenneville,80,,,80360000AH0686,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,251,1.576331,50.068965
2023-432491,2023-01-09,000001,Vente,80000,1,,RUE DU JEU DE PAUME,0420,80390,80360,Fressenneville,80,,,80360000AH0688,,,,,,,,,,,,,0,,,,,S,sols,,,60,1.576267,50.068911
2023-432492,2023-01-06,000001,Vente,133000,8,,RUE EMILE ZOLA,0160,80520,80827,Woincourt,80,,,80827000AC0094,,,,,,,,,,,,,0,1,Maison,104,4,S,sols,,,234,1.539158,50.06655
2023-432492,2023-01-06,000001,Vente,133000,,,WOINCOURT,B016,80520,80827,Woincourt,80,,,80827000AC0187,,,,,,,,,,,,,0,,,,,J,jardins,,,424,1.539028,50.066384
2023-432493,2023-01-10,000001,Vente,36000,,,PL DE LA MAIRIE,0350,80270,80019,Allery,80,,,80019000AC0319,,,,,,,,,,,,,0,,,,,J,jardins,,,32,1.899996,49.963032
2023-432493,2023-01-10,000001,Vente,36000,,,PL DE LA MAIRIE,0350,80270,80019,Allery,80,,,80019000AC0320,,,,,,,,,,,,,0,,,,,J,jardins,,,362,1.900198,49.963044
2023-432493,2023-01-10,000001,Vente,36000,,,PL DE LA MAIRIE,0350,80270,80019,Allery,80,,,80019000AC0321,,,,,,,,,,,,,0,,,,,J,jardins,,,42,1.900138,49.96313
2023-432493,2023-01-10,000001,Vente,36000,,,PL DE LA MAIRIE,0350,80270,80019,Allery,80,,,80019000AC0326,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,53,1.900353,49.963118
2023-432493,2023-01-10,000001,Vente,36000,,,PL DE LA MAIRIE,0350,80270,80019,Allery,80,,,80019000AC0327,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,881,1.900439,49.963263
2023-432494,2023-01-10,000001,Vente,145000,,,PL DE LA MAIRIE,0350,80270,80019,Allery,80,,,80019000AC0034,,,,,,,,,,,,,0,,,,,P,prés,,,815,1.899841,49.96349
2023-432494,2023-01-10,000001,Vente,145000,,,PL DE LA MAIRIE,0350,80270,80019,Allery,80,,,80019000AC0034,,,,,,,,,,,,,0,,,,,S,sols,,,88,1.899841,49.96349
2023-432494,2023-01-10,000001,Vente,145000,123,B,RUE DE BELLEVILLE,0043,80270,80019,Allery,80,,,80019000AC0035,,,,,,,,,,,,,0,1,Maison,33,1,S,sols,,,703,1.899938,49.963338
2023-432494,2023-01-10,000001,Vente,145000,123,B,RUE DE BELLEVILLE,0043,80270,80019,Allery,80,,,80019000AC0035,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,449,0,S,sols,,,703,1.899938,49.963338
2023-432494,2023-01-10,000001,Vente,145000,,,PL DE LA MAIRIE,0350,80270,80019,Allery,80,,,80019000AC0289,,,,,,,,,,,,,0,,,,,S,sols,,,10,1.900249,49.963431
2023-432494,2023-01-10,000001,Vente,145000,,,PL DE LA MAIRIE,0350,80270,80019,Allery,80,,,80019000AC0289,,,,,,,,,,,,,0,,,,,P,prés,,,926,1.900249,49.963431
2023-432494,2023-01-10,000001,Vente,145000,,,PL DE LA MAIRIE,0350,80270,80019,Allery,80,,,80019000AC0317,,,,,,,,,,,,,0,,,,,J,jardins,,,38,1.899942,49.963155
2023-432494,2023-01-10,000001,Vente,145000,,,PL DE LA MAIRIE,0350,80270,80019,Allery,80,,,80019000AC0318,,,,,,,,,,,,,0,,,,,J,jardins,,,334,1.900062,49.963209
2023-432495,2023-01-09,000001,Vente,190000,,,LE VILLAGE,B053,80310,80123,Bourdon,80,,,801230000D0116,,,,,,,,,,,,,0,,,,,J,jardins,,,818,2.076072,49.986447
2023-432495,2023-01-09,000001,Vente,190000,1,,RUE DU ONZE NOVEMBRE 1918,0138,80310,80123,Bourdon,80,,,801230000D0117,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,656,2.076241,49.98627
2023-432495,2023-01-09,000001,Vente,190000,1,,RUE DU ONZE NOVEMBRE 1918,0138,80310,80123,Bourdon,80,,,801230000D0117,,,,,,,,,,,,,0,1,Maison,132,4,S,sols,,,656,2.076241,49.98627
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,241,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,242,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,246,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,244,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,239,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,238,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,248,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,15,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,245,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,240,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,247,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,233,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,243,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,227,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,225,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,231,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,226,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,229,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,228,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,237,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,236,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,235,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,234,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,232,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,40,,AV DE L EUROPE,3197,80080,80021,Amiens,80,,,80021000CL0199,,,230,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.302929,49.912754
2023-432496,2023-01-06,000001,Vente,1300000,21,,AV DE LA PAIX,6115,80080,80021,Amiens,80,,,80021000CL0280,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,177,0,S,sols,,,502,2.302984,49.911996
2023-432496,2023-01-06,000001,Vente,1300000,21,,AV DE LA PAIX,6115,80080,80021,Amiens,80,,,80021000CL0280,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,111,0,S,sols,,,502,2.302984,49.911996
2023-432496,2023-01-06,000001,Vente,1300000,21,,AV DE LA PAIX,6115,80080,80021,Amiens,80,,,80021000CL0280,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,70,0,S,sols,,,502,2.302984,49.911996
2023-432496,2023-01-06,000001,Vente,1300000,21,,AV DE LA PAIX,6115,80080,80021,Amiens,80,,,80021000CL0280,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,76,0,S,sols,,,502,2.302984,49.911996
2023-432496,2023-01-06,000001,Vente,1300000,21,,AV DE LA PAIX,6115,80080,80021,Amiens,80,,,80021000CL0280,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,319,0,S,sols,,,502,2.302984,49.911996
2023-432496,2023-01-06,000001,Vente,1300000,21,,AV DE LA PAIX,6115,80080,80021,Amiens,80,,,80021000CL0280,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,207,0,S,sols,,,502,2.302984,49.911996
2023-432496,2023-01-06,000001,Vente,1300000,21,,AV DE LA PAIX,6115,80080,80021,Amiens,80,,,80021000CL0280,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,153,0,S,sols,,,502,2.302984,49.911996
2023-432496,2023-01-06,000001,Vente,1300000,21,,AV DE LA PAIX,6115,80080,80021,Amiens,80,,,80021000CL0280,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,188,0,S,sols,,,502,2.302984,49.911996
2023-432496,2023-01-06,000001,Vente,1300000,21,,AV DE LA PAIX,6115,80080,80021,Amiens,80,,,80021000CL0280,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,101,0,S,sols,,,502,2.302984,49.911996
2023-432497,2023-01-03,000001,Vente,15000,,,LE VILLAGE,B021,80700,80347,Fransart,80,,,80347000AB0017,,,,,,,,,,,,,0,,,,,P,prés,,,472,2.769057,49.765733
2023-432497,2023-01-03,000001,Vente,15000,,,RUE D HATTENCOURT,0080,80700,80347,Fransart,80,,,80347000AB0159,,,,,,,,,,,,,0,,,,,S,sols,,,190,2.768905,49.766158
2023-432497,2023-01-03,000001,Vente,15000,,,LE VILLAGE,B021,80700,80347,Fransart,80,,,80347000AB0163,,,,,,,,,,,,,0,,,,,P,prés,,,2951,2.768769,49.766013
2023-432498,2023-01-10,000001,Vente,116000,,,LE VILLAGE,B066,80200,80017,Allaines,80,,,80017000AB0022,,,,,,,,,,,,,0,,,,,J,jardins,,,574,2.943264,49.961505
2023-432498,2023-01-10,000001,Vente,116000,2,,RUE DU BOUT DE VILLE,0080,80200,80017,Allaines,80,,,80017000AB0023,,,,,,,,,,,,,0,1,Maison,109,3,S,sols,,,538,2.943176,49.961182
2023-432499,2023-01-06,000001,Vente,169000,127,,RUE DE CAGNY,1325,80090,80021,Amiens,80,,,80021000DT0174,,,,,,,,,,,,,0,1,Maison,42,3,S,sols,,,75,2.317982,49.883398
2023-432500,2023-01-16,000001,Vente,3000,,,BOIS DU QUESNEL HAUT,B009,80470,80137,Breilly,80,,,80137000ZA0063,,,,,,,,,,,,,0,,,,,T,terres,,,2250,2.171171,49.932604
2023-432501,2023-01-12,000001,Vente,4234800,43,,RUE DU PDT ROBERT SCHUMAN,1773,80100,80001,Abbeville,80,,,80001000BN0123,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1912,0,S,sols,,,3598,1.858712,50.105005
2023-432501,2023-01-12,000001,Vente,4234800,47,,RUE DU PDT ROBERT SCHUMAN,1773,80100,80001,Abbeville,80,,,80001000BN0160,,,,,,,,,,,,,0,,,,,T,terres,,,2490,1.858899,50.104517
2023-432501,2023-01-12,000001,Vente,4234800,49,,RUE DU PDT ROBERT SCHUMAN,1773,80100,80001,Abbeville,80,,,80001000BN0161,,,,,,,,,,,,,0,,,,,S,sols,,,2891,1.858843,50.104112
2023-432502,2023-01-05,000001,Vente,30000,,,VILLEROY,B022,80150,80810,Vitz-sur-Authie,80,,,80810000AC0021,,,,,,,,,,,,,0,,,,,J,jardins,,,679,2.049101,50.254393
2023-432502,2023-01-05,000001,Vente,30000,3,,RUE PRINCIPALE,0052,80150,80810,Vitz-sur-Authie,80,,,80810000AC0022,,,,,,,,,,,,,0,1,Maison,28,2,S,sols,,,342,2.049006,50.254253
2023-432503,2023-01-14,000001,Vente,148000,56,,RUE MAUBUISSON,0240,80700,80101,Beuvraignes,80,,,801010000G0308,,,,,,,,,,,,,0,1,Maison,77,3,S,sols,,,322,2.763813,49.64653
2023-432503,2023-01-14,000001,Vente,148000,,,LE VILLAGE,B050,80700,80101,Beuvraignes,80,,,801010000G0435,,,,,,,,,,,,,0,,,,,J,jardins,,,159,2.763675,49.646642
2023-432503,2023-01-14,000001,Vente,148000,,,LE VILLAGE,B050,80700,80101,Beuvraignes,80,,,801010000G0437,,,,,,,,,,,,,0,,,,,J,jardins,,,160,2.763583,49.646577
2023-432504,2023-01-17,000001,Vente,123450,45,,RUE SAINT HONORE,7230,80000,80021,Amiens,80,,,80021000AR0314,,,1,52.36,,,,,,,,,1,2,Appartement,40,3,,,,,,2.288126,49.887099
2023-432505,2023-01-11,000001,Vente,125000,8,,RUE MARCEL GUILLOT,0565,80500,80561,Montdidier,80,,,80561000ZA0142,,,,,,,,,,,,,0,1,Maison,79,5,S,sols,,,123,2.564675,49.653367
2023-432505,2023-01-11,000001,Vente,125000,8,,RUE MARCEL GUILLOT,0565,80500,80561,Montdidier,80,,,80561000ZA0142,,,,,,,,,,,,,0,1,Maison,79,5,J,jardins,,,1547,2.564675,49.653367
2023-432506,2023-01-03,000001,Vente,120000,58,,RUE JEAN CATELAS,0300,80470,80011,Ailly-sur-Somme,80,,,80011000AD0146,,,,,,,,,,,,,0,1,Maison,46,3,S,sols,,,52,2.20629,49.923865
2023-432507,2023-01-03,000001,Vente,134000,17,,RUE CATHERINE DE LICE,1520,80000,80021,Amiens,80,,,80021000BW0418,,,,,,,,,,,,,0,1,Maison,78,5,S,sols,,,60,2.303723,49.902271
2023-432508,2023-01-10,000001,Vente,35000,150,,RUE SAINT HONORE,7230,80000,80021,Amiens,80,,,80021000AT0157,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,94,2.28556,49.886123
2023-432509,2023-01-05,000001,Vente,5000,,,LE PETIT MARAIS,B048,80450,80164,Camon,80,,,80164000AK0333,,,,,,,,,,,,,0,,,,,J,jardins,,,564,2.343293,49.882492
2023-432510,2023-01-07,000001,Vente,33534.2,,,AU CHEMIN DE SAINT AURIN,B014,80700,80233,Dancourt-Popincourt,80,,,80233000ZK0017,,,,,,,,,,,,,0,,,,,T,terres,,,47906,2.729649,49.679025
2023-432511,2023-01-06,000001,Vente,216604,8,,PL DU MONUMENT AUX MORTS,0720,80550,80228,Le Crotoy,80,,,80228000AP0115,,,,,,,,,,,,,0,1,Maison,56,4,S,sols,,,266,1.627758,50.217268
2023-432511,2023-01-06,000001,Vente,216604,,,PL DU MONUMENT AUX MORTS,0720,80550,80228,Le Crotoy,80,,,80228000AP0116,,,,,,,,,,,,,0,,,,,S,sols,,,30,1.627991,50.217293
2023-432512,2023-01-05,000001,Vente,500000,32,,AV DU ROYAUME UNI,7053,80090,80021,Amiens,80,,,80021000MV0214,,,,,,,,,,,,,0,1,Maison,153,6,AB,terrains a bâtir,,,488,2.289298,49.871167
2023-432513,2023-01-12,000001,Vente,170000,,,LE MARCHE,B023,80800,80338,Fouilloy,80,,,80338000AB0262,,,,,,,,,,,,,0,,,,,S,sols,,,488,2.501772,49.897283
2023-432513,2023-01-12,000001,Vente,170000,4,,RLE DU TOUR DES HAIES,0405,80800,80338,Fouilloy,80,,,80338000AB0263,,,,,,,,,,,,,0,1,Maison,126,5,S,sols,,,942,2.501928,49.897363
2023-432514,2023-01-12,000001,Vente,86900,31,,RUE EDOUARD BRANLY,0460,80400,80410,Ham,80,,,80410000AL0017,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,383,3.094646,49.742803
2023-432514,2023-01-12,000001,Vente,86900,31,,RUE EDOUARD BRANLY,0460,80400,80410,Ham,80,,,80410000AL0017,,,,,,,,,,,,,0,1,Maison,87,4,S,sols,,,383,3.094646,49.742803
2023-432515,2023-01-06,000001,Vente,1200,,,LES HARDINES,B045,80400,80410,Ham,80,,,80410000AB0269,,,,,,,,,,,,,0,,,,,J,jardins,,,1422,3.069139,49.746874
2023-432516,2023-01-05,000002,Vente,42000,,,A LA GRANDE RUE,B051,80150,80222,Crécy-en-Ponthieu,80,,,80222000ZK0040,,,,,,,,,,,,,0,,,,,S,sols,,,65,1.874894,50.255746
2023-432516,2023-01-05,000002,Vente,42000,,,RTE DE RUE,0840,80150,80222,Crécy-en-Ponthieu,80,,,80222000ZK0087,,,,,,,,,,,,,0,,,,,S,sols,,,654,,
2023-432517,2023-01-12,000001,Vente,400000,604,,RUE D ABBEVILLE,0050,80000,80021,Amiens,80,,,80021000IT0976,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1931,2.25088,49.911915
2023-432517,2023-01-12,000001,Vente,400000,604,,RUE D ABBEVILLE,0050,80000,80021,Amiens,80,,,80021000IT0976,,,,,,,,,,,,,0,1,Maison,180,6,AG,terrains d'agrément,,,1931,2.25088,49.911915
2023-432517,2023-01-12,000001,Vente,400000,604,,RUE D ABBEVILLE,0050,80000,80021,Amiens,80,,,80021000IT0976,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,144,2.25088,49.911915
2023-432517,2023-01-12,000001,Vente,400000,604,,RUE D ABBEVILLE,0050,80000,80021,Amiens,80,,,80021000IT0976,,,,,,,,,,,,,0,1,Maison,180,6,S,sols,,,144,2.25088,49.911915
2023-432517,2023-01-12,000001,Vente,400000,604,,RUE D ABBEVILLE,0050,80000,80021,Amiens,80,,,80021000IT0976,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,144,2.25088,49.911915
2023-432517,2023-01-12,000001,Vente,400000,604,,RUE D ABBEVILLE,0050,80000,80021,Amiens,80,,,80021000IT0976,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,144,2.25088,49.911915
2023-432517,2023-01-12,000001,Vente,400000,604,,RUE D ABBEVILLE,0050,80000,80021,Amiens,80,,,80021000IT0976,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1931,2.25088,49.911915
2023-432517,2023-01-12,000001,Vente,400000,604,,RUE D ABBEVILLE,0050,80000,80021,Amiens,80,,,80021000IT0976,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1931,2.25088,49.911915
2023-432518,2023-01-13,000001,Vente,124300,,,RUE DE CORBIE,0007,80800,80159,Cachy,80,,,801590000B0036,,,,,,,,,,,,,0,,,,,S,sols,,,240,2.480231,49.853531
2023-432518,2023-01-13,000001,Vente,124300,5,,RUE DU CAPITAINE GUYNEMER,0005,80800,80159,Cachy,80,,,801590000B0037,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,476,2.480289,49.85359
2023-432518,2023-01-13,000001,Vente,124300,5,,RUE DU CAPITAINE GUYNEMER,0005,80800,80159,Cachy,80,,,801590000B0037,,,,,,,,,,,,,0,1,Maison,66,4,S,sols,,,476,2.480289,49.85359
2023-432518,2023-01-13,000001,Vente,124300,,,RUE DE CORBIE,0007,80800,80159,Cachy,80,,,801590000B0143,,,,,,,,,,,,,0,,,,,S,sols,,,363,2.48028,49.853446
2023-432519,2023-01-17,000001,Vente,500,,,FREMONTIERS,B020,80160,80352,Frémontiers,80,,,803520000E0391,,,,,,,,,,,,,0,,,,,P,prés,,,870,2.078852,49.759571
2023-432520,2023-01-16,000001,Vente,150000,41,,RUE VAUCANSON,8025,80090,80021,Amiens,80,,,80021000DN0042,,,,,,,,,,,,,0,1,Maison,64,4,S,sols,,,598,2.339033,49.86674
2023-432521,2023-01-13,000001,Vente,68000,6,,RUE DES SOEURS GRISES,0780,80600,80253,Doullens,80,,,80253000AB0631,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1032,0,S,sols,,,61,2.338325,50.156117
2023-432522,2023-01-10,000001,Vente,87000,15,,RUE RAYMOND BOUTEILLE,0460,80430,80062,Beaucamps-le-Vieux,80,,,80062000AE0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,508,1.781017,49.846258
2023-432522,2023-01-10,000001,Vente,87000,15,,RUE RAYMOND BOUTEILLE,0460,80430,80062,Beaucamps-le-Vieux,80,,,80062000AE0296,,,,,,,,,,,,,0,1,Maison,87,4,S,sols,,,508,1.781017,49.846258
2023-432522,2023-01-10,000001,Vente,87000,,,LE VILLAGE,B021,80430,80062,Beaucamps-le-Vieux,80,,,80062000AE0297,,,,,,,,,,,,,0,,,,,P,prés,,,1394,1.780568,49.846469
2023-432522,2023-01-10,000001,Vente,87000,,,LE VILLAGE,B021,80430,80062,Beaucamps-le-Vieux,80,,,80062000AE0298,,,,,,,,,,,,,0,,,,,J,jardins,,,821,1.779589,49.846968
2023-432523,2023-01-06,000001,Vente,100000,,,LE VILLAGE,B020,80570,80235,Dargnies,80,,,80235000AH0086,,,,,,,,,,,,,0,,,,,S,sols,,,170,1.524259,50.039409
2023-432523,2023-01-06,000001,Vente,100000,,,LE VILLAGE,B020,80570,80235,Dargnies,80,,,80235000AH0087,,,,,,,,,,,,,0,,,,,J,jardins,,,19,1.524367,50.039528
2023-432523,2023-01-06,000001,Vente,100000,,,LE VILLAGE,B020,80570,80235,Dargnies,80,,,80235000AH0088,,,,,,,,,,,,,0,,,,,J,jardins,,,56,1.524457,50.039571
2023-432523,2023-01-06,000001,Vente,100000,38,,RUE AMBROISE CROIZAT,0040,80570,80235,Dargnies,80,,,80235000AH0089,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,120,1.524653,50.039696
2023-432523,2023-01-06,000001,Vente,100000,38,,RUE AMBROISE CROIZAT,0040,80570,80235,Dargnies,80,,,80235000AH0089,,,,,,,,,,,,,0,1,Maison,57,3,S,sols,,,120,1.524653,50.039696
